BillingAccountId,BillingAccountName,BillingPeriodStartDate,BillingPeriodEndDate,BillingProfileId,BillingProfileName,AccountOwnerId,AccountName,SubscriptionId,SubscriptionName,Date,Product,PartNumber,MeterId,ServiceFamily,MeterCategory,MeterSubCategory,MeterName,MeterRegion,UnitOfMeasure,Quantity,EffectivePrice,Cost,CostInBillingCurrency,CostCenter,ResourceLocation,ConsumedService,ResourceId,ResourceName,ServiceName,ServiceTier,ResourceGroupName,ResourceType,PublisherType,PublisherName,ReservationId,ReservationName,ProductOrderId,ProductOrderName,OfferId,BenefitId,BenefitName,Term,CostAllocationRuleName,Tags,AdditionalInfo,ServiceInfo1,ServiceInfo2,PricingModel,ChargeType,Frequency,PricingCurrency
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,SQLDatabase,Part-8-I9J1,E5F6-G7H8-I9J1,Database,SQLDatabase,Standard,SQL Database Backup in uaecentral,uaecentral,Hour,14810.806906986341,0.03682548800160699,545.4151920473435,545.4151920473435,SoftwareSolutions-7182,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-sql-test-tq54,clo-sql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,RI-5ed62408,Reserved Instance: 1 year,RI-Order-622257,Annual Reserved Instance Purchase,MS-AZR-0017P,RI-5ed62408,Reserved Instance: 1 year,P1Y,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-7182"", ""use-case"": ""Software Solutions"", ""auto-shutdown"": ""weekends"", ""version"": ""2.0"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""out-of-scope"", ""compliance-hipaa"": ""required"", ""security-level"": ""low"", ""compliance-pci"": ""out-of-scope"", ""deployment-group"": ""canary"", ""created-by"": ""az-cli"", ""optimization-priority"": ""availability"", ""ha-enabled"": ""false"", ""backup-retention"": ""14"", ""db-name"": ""analytics-db"", ""engine"": ""mariadb"", ""service-tier"": ""sqldatabase-standard"", ""team"": ""platform"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production"", ""data-classification"": ""public"", ""compliance-gdpr"": ""out-of-scope"", ""compliance-status"": ""exempted"", ""auto-scaling"": ""disabled"", ""budget-alert"": ""low""}","{""serviceInfo"": ""SQLDatabase Backup"", ""resourceDetails"": {""resourceName"": ""clo-sql-test-tq54"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database Backup in uaecentral"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase Backup,SQL Database Backup in uaecentral,reservation,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,SQLDatabase,Part-8-I9J1,E5F6-G7H8-I9J1,Database,SQLDatabase,Standard,SQL Database Backup in uaecentral,uaecentral,Hour,9191.05047635556,0.03956132424329163,363.61012803156234,363.61012803156234,SoftwareSolutions-7182,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-sql-test-tq54,clo-sql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-7182"", ""use-case"": ""Software Solutions"", ""auto-shutdown"": ""weekends"", ""version"": ""2.0"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""out-of-scope"", ""compliance-hipaa"": ""required"", ""security-level"": ""low"", ""compliance-pci"": ""out-of-scope"", ""deployment-group"": ""canary"", ""created-by"": ""az-cli"", ""optimization-priority"": ""availability"", ""ha-enabled"": ""false"", ""backup-retention"": ""14"", ""db-name"": ""analytics-db"", ""engine"": ""mariadb"", ""service-tier"": ""sqldatabase-standard"", ""team"": ""platform"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production"", ""data-classification"": ""public"", ""compliance-gdpr"": ""out-of-scope"", ""compliance-status"": ""exempted"", ""auto-scaling"": ""disabled"", ""budget-alert"": ""low""}","{""serviceInfo"": ""SQLDatabase Backup"", ""resourceDetails"": {""resourceName"": ""clo-sql-test-tq54"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database Backup in uaecentral"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase Backup,SQL Database Backup in uaecentral,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-2-U3V4,Q8R9-S1T2-U3V4,Database,SQLDatabase,Standard,SQL Database HA in uaecentral,uaecentral,Hour,127448.97368106537,0.03730672987463844,4754.70443391941,4754.70443391941,SoftwareSolutions-7182,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-sql-test-tq54,clo-sql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-7182"", ""use-case"": ""Software Solutions"", ""auto-shutdown"": ""weekends"", ""version"": ""2.0"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""out-of-scope"", ""compliance-hipaa"": ""required"", ""security-level"": ""low"", ""compliance-pci"": ""out-of-scope"", ""deployment-group"": ""canary"", ""created-by"": ""az-cli"", ""optimization-priority"": ""availability"", ""ha-enabled"": ""false"", ""backup-retention"": ""14"", ""db-name"": ""analytics-db"", ""engine"": ""mariadb"", ""service-tier"": ""sqldatabase-standard"", ""team"": ""platform"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production"", ""data-classification"": ""public"", ""compliance-gdpr"": ""out-of-scope"", ""compliance-status"": ""exempted"", ""auto-scaling"": ""disabled"", ""budget-alert"": ""low""}","{""serviceInfo"": ""SQLDatabase HA"", ""resourceDetails"": {""resourceName"": ""clo-sql-test-tq54"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database HA in uaecentral"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase HA,SQL Database HA in uaecentral,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-8-I9J1,E5F6-G7H8-I9J1,Database,SQLDatabase,Standard,SQL Database Storage in francesouth,francesouth,Hour,71081.64902933863,0.03436588715527469,2442.783929353092,2442.783929353092,SoftwareSolutions-1043,francesouth,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-mysql-test-tq54,clo-mysql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""non-production"", ""cost-center"": ""SoftwareSolutions-1043"", ""use-case"": ""Software Solutions"", ""version"": ""2.0"", ""compliance-status"": ""exempted"", ""compliance-sox"": ""in-scope"", ""deployment-group"": ""experiment"", ""rightsizing"": ""optimized"", ""scheduled-downtime"": ""weekends"", ""ha-enabled"": ""true"", ""service-tier"": ""sqldatabase-basic"", ""team"": ""analytics"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""non-production"", ""auto-shutdown"": ""nights"", ""managed-by"": ""devops"", ""db-name"": ""dev-db"", ""backup-retention"": ""7"", ""engine"": ""sql""}","{""serviceInfo"": ""SQLDatabase Storage"", ""resourceDetails"": {""resourceName"": ""clo-mysql-test-tq54"", ""region"": ""francesouth"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database Storage in francesouth"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase Storage,SQL Database Storage in francesouth,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-2-U3V4,Q8R9-S1T2-U3V4,Database,SQLDatabase,Standard,SQL Database Backup in francesouth,francesouth,Hour,1.0,122.1391964676546,122.1391964676546,122.1391964676546,SoftwareSolutions-1043,francesouth,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-mysql-test-tq54,clo-mysql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""non-production"", ""cost-center"": ""SoftwareSolutions-1043"", ""use-case"": ""Software Solutions"", ""version"": ""2.0"", ""compliance-status"": ""exempted"", ""compliance-sox"": ""in-scope"", ""deployment-group"": ""experiment"", ""rightsizing"": ""optimized"", ""scheduled-downtime"": ""weekends"", ""ha-enabled"": ""true"", ""service-tier"": ""sqldatabase-basic"", ""team"": ""analytics"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""non-production"", ""auto-shutdown"": ""nights"", ""managed-by"": ""devops"", ""db-name"": ""dev-db"", ""backup-retention"": ""7"", ""engine"": ""sql""}","{""serviceInfo"": ""SQLDatabase Backup"", ""resourceDetails"": {""resourceName"": ""clo-mysql-test-tq54"", ""region"": ""francesouth"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database Backup in francesouth"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase Backup,SQL Database Backup in francesouth,on_demand,Tax,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-8-I9J1,E5F6-G7H8-I9J1,Database,SQLDatabase,Standard,SQL Database DTU in francesouth,francesouth,Hour,1.0,-334.9987704799058,-334.9987704799058,-334.9987704799058,SoftwareSolutions-1043,francesouth,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-mysql-test-tq54,clo-mysql-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""non-production"", ""cost-center"": ""SoftwareSolutions-1043"", ""use-case"": ""Software Solutions"", ""version"": ""2.0"", ""compliance-status"": ""exempted"", ""compliance-sox"": ""in-scope"", ""deployment-group"": ""experiment"", ""rightsizing"": ""optimized"", ""scheduled-downtime"": ""weekends"", ""ha-enabled"": ""true"", ""service-tier"": ""sqldatabase-basic"", ""team"": ""analytics"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""non-production"", ""auto-shutdown"": ""nights"", ""managed-by"": ""devops"", ""db-name"": ""dev-db"", ""backup-retention"": ""7"", ""engine"": ""sql""}","{""serviceInfo"": ""SQLDatabase DTU"", ""resourceDetails"": {""resourceName"": ""clo-mysql-test-tq54"", ""region"": ""francesouth"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database DTU in francesouth"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase DTU,SQL Database DTU in francesouth,on_demand,Adjustment,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-2-U3V4,Q8R9-S1T2-U3V4,Database,SQLDatabase,Standard,SQL Database Storage in francesouth,francesouth,Hour,37975.83142029428,0.03496491589577375,1327.8217516826717,1327.8217516826717,SoftwareSolutions-5940,francesouth,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-postgres-test-tq54,clo-postgres-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""non-production"", ""cost-center"": ""SoftwareSolutions-5940"", ""use-case"": ""Software Solutions"", ""backup-frequency"": ""hourly"", ""auto-shutdown"": ""true"", ""owner"": ""sre-team@example.com"", ""compliance-sox"": ""out-of-scope"", ""managed-by"": ""sre"", ""iac"": ""true"", ""db-name"": ""dev-db"", ""backup-retention"": ""90"", ""service-tier"": ""sqldatabase-standard"", ""team"": ""analytics"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""non-production""}","{""serviceInfo"": ""SQLDatabase Storage"", ""resourceDetails"": {""resourceName"": ""clo-postgres-test-tq54"", ""region"": ""francesouth"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database Storage in francesouth"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase Storage,SQL Database Storage in francesouth,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,SoftwareSolutions,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-20,SQLDatabase,Part-5-O6P7,K2L3-M4N5-O6P7,Database,SQLDatabase,Standard,SQL Database vCore in francesouth,francesouth,Hour,17278.54228281007,0.03842400967481162,663.9108758413358,663.9108758413358,SoftwareSolutions-5940,francesouth,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Sql/servers/databases/clo-postgres-test-tq54,clo-postgres-test-tq54,SQLDatabase,Standard,clo-rg,Microsoft.Sql/servers/databases,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-SQLDatabase"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""non-production"", ""cost-center"": ""SoftwareSolutions-5940"", ""use-case"": ""Software Solutions"", ""backup-frequency"": ""hourly"", ""auto-shutdown"": ""true"", ""owner"": ""sre-team@example.com"", ""compliance-sox"": ""out-of-scope"", ""managed-by"": ""sre"", ""iac"": ""true"", ""db-name"": ""dev-db"", ""backup-retention"": ""90"", ""service-tier"": ""sqldatabase-standard"", ""team"": ""analytics"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""non-production""}","{""serviceInfo"": ""SQLDatabase vCore"", ""resourceDetails"": {""resourceName"": ""clo-postgres-test-tq54"", ""region"": ""francesouth"", ""resourceType"": ""Microsoft.Sql/servers/databases""}, ""metricDetails"": {""meterName"": ""SQL Database vCore in francesouth"", ""meterCategory"": ""SQLDatabase"", ""unit"": ""Hour""}}",SQLDatabase vCore,SQL Database vCore in francesouth,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,CosmosDB,Part-8-A9B1,W5X6-Y7Z8-A9B1,Database,CosmosDB,Standard,Cosmos DB Backup in uaecentral,uaecentral,RU/s-Hour,16292.223733799035,0.8659171259056941,14107.715550183797,14107.715550183797,SoftwareSolutions-9477,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.DocumentDB/databaseAccounts/clo-doc-ivcy,clo-doc-ivcy,CosmosDB,Standard,clo-rg,Microsoft.DocumentDB/databaseAccounts,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-CosmosDB"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-9477"", ""use-case"": ""Software Solutions"", ""auto-shutdown"": ""weekends"", ""compliance-hipaa"": ""required"", ""compliance-pci"": ""in-scope"", ""iac"": ""false"", ""created-by"": ""bicep"", ""rightsizing"": ""optimized"", ""multi-region"": ""false"", ""service-tier"": ""cosmosdb-standard"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production""}","{""serviceInfo"": ""CosmosDB Backup"", ""resourceDetails"": {""resourceName"": ""clo-doc-ivcy"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.DocumentDB/databaseAccounts""}, ""metricDetails"": {""meterName"": ""Cosmos DB Backup in uaecentral"", ""meterCategory"": ""CosmosDB"", ""unit"": ""RU/s-Hour""}}",CosmosDB Backup,Cosmos DB Backup in uaecentral,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,CosmosDB,Part-8-A9B1,W5X6-Y7Z8-A9B1,Database,CosmosDB,Standard,Cosmos DB Backup in uaecentral,uaecentral,RU/s-Hour,8227.315330502195,0.8573705384720353,7053.857775091898,7053.857775091898,SoftwareSolutions-9477,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.DocumentDB/databaseAccounts/clo-doc-ivcy,clo-doc-ivcy,CosmosDB,Standard,clo-rg,Microsoft.DocumentDB/databaseAccounts,Microsoft,Microsoft,,,,,MS-AZR-0003P,,,,,"{""name"": ""CloudAppSaaSBackend-CosmosDB"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-9477"", ""use-case"": ""Software Solutions"", ""auto-shutdown"": ""weekends"", ""compliance-hipaa"": ""required"", ""compliance-pci"": ""in-scope"", ""iac"": ""false"", ""created-by"": ""bicep"", ""rightsizing"": ""optimized"", ""multi-region"": ""false"", ""service-tier"": ""cosmosdb-standard"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production""}","{""serviceInfo"": ""CosmosDB Backup"", ""resourceDetails"": {""resourceName"": ""clo-doc-ivcy"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.DocumentDB/databaseAccounts""}, ""metricDetails"": {""meterName"": ""Cosmos DB Backup in uaecentral"", ""meterCategory"": ""CosmosDB"", ""unit"": ""RU/s-Hour""}}",CosmosDB Backup,Cosmos DB Backup in uaecentral,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,CosmosDB,Part-5-G6H7,C2D3-E4F5-G6H7,Database,CosmosDB,Standard,Cosmos DB Storage in uaecentral,uaecentral,RU/s-Hour,2685.897807009271,0.8754189823956012,2351.2859250306333,2351.2859250306333,SoftwareSolutions-3965,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.DocumentDB/databaseAccounts/clo-graph-ivcy,clo-graph-ivcy,CosmosDB,Standard,clo-rg,Microsoft.DocumentDB/databaseAccounts,Microsoft,Microsoft,,,,,MS-AZR-0003P,,,,,"{""name"": ""CloudAppSaaSBackend-CosmosDB"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-3965"", ""use-case"": ""Software Solutions"", ""department"": ""marketing"", ""compliance-status"": ""non-compliant"", ""compliance-pci"": ""in-scope"", ""security-level"": ""low"", ""compliance-gdpr"": ""in-scope"", ""managed-by"": ""manual"", ""scheduled-downtime"": ""never"", ""free-tier"": ""false"", ""multi-region"": ""true"", ""consistency-level"": ""strong"", ""service-tier"": ""cosmosdb-basic"", ""team"": ""infrastructure"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production"", ""version"": ""1.0"", ""owner"": ""team-devops@example.com"", ""deployment-group"": ""canary"", ""created-by"": ""bicep"", ""allow-spot"": ""true"", ""rightsizing"": ""optimized"", ""budget-alert"": ""high""}","{""serviceInfo"": ""CosmosDB Storage"", ""resourceDetails"": {""resourceName"": ""clo-graph-ivcy"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.DocumentDB/databaseAccounts""}, ""metricDetails"": {""meterName"": ""Cosmos DB Storage in uaecentral"", ""meterCategory"": ""CosmosDB"", ""unit"": ""RU/s-Hour""}}",CosmosDB Storage,Cosmos DB Storage in uaecentral,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,SoftwareSolutions,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-20,CosmosDB,Part-8-A9B1,W5X6-Y7Z8-A9B1,Database,CosmosDB,Standard,Cosmos DB Storage in uaecentral,uaecentral,RU/s-Hour,1836.565348032501,0.8535083990883845,1567.5239500204218,1567.5239500204218,SoftwareSolutions-3965,uaecentral,Microsoft.Database,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.DocumentDB/databaseAccounts/clo-graph-ivcy,clo-graph-ivcy,CosmosDB,Standard,clo-rg,Microsoft.DocumentDB/databaseAccounts,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudAppSaaSBackend-CosmosDB"", ""project"": ""CloudAppSaaSBackend"", ""business-unit"": ""SoftwareSolutions"", ""environment"": ""production"", ""cost-center"": ""SoftwareSolutions-3965"", ""use-case"": ""Software Solutions"", ""department"": ""marketing"", ""compliance-status"": ""non-compliant"", ""compliance-pci"": ""in-scope"", ""security-level"": ""low"", ""compliance-gdpr"": ""in-scope"", ""managed-by"": ""manual"", ""scheduled-downtime"": ""never"", ""free-tier"": ""false"", ""multi-region"": ""true"", ""consistency-level"": ""strong"", ""service-tier"": ""cosmosdb-basic"", ""team"": ""infrastructure"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""SoftwareSolutions"", ""showback-category"": ""production"", ""version"": ""1.0"", ""owner"": ""team-devops@example.com"", ""deployment-group"": ""canary"", ""created-by"": ""bicep"", ""allow-spot"": ""true"", ""rightsizing"": ""optimized"", ""budget-alert"": ""high""}","{""serviceInfo"": ""CosmosDB Storage"", ""resourceDetails"": {""resourceName"": ""clo-graph-ivcy"", ""region"": ""uaecentral"", ""resourceType"": ""Microsoft.DocumentDB/databaseAccounts""}, ""metricDetails"": {""meterName"": ""Cosmos DB Storage in uaecentral"", ""meterCategory"": ""CosmosDB"", ""unit"": ""RU/s-Hour""}}",CosmosDB Storage,Cosmos DB Storage in uaecentral,on_demand,Usage,Recurring,USD
