identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,product/ProductName,product/servicecode,product/region,pricing/unit,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/offeringClass
0ea2ab68-609c-4bc3-8d89-325c4ac28a3f,2025-03-20T01:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T01:00:00Z,2025-03-20T22:00:00Z,S3,DataTransfer-In,DataTransfer,us-gov-east-1a,my-s3-bucket-edb2a099,4647.777191398831,1,4647.777191398831,USD,0.021302040097786298,99.00713609675448,0.021302040097786298,99.00713609675448,S3 DataTransfer in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,99.00713609675448,0.021302040097786298,OnDemand,Standard
e48971df-ed56-4208-8beb-9f757fb8720e,2025-03-20T00:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T00:00:00Z,2025-03-20T19:00:00Z,S3,Requests-PUT,StorageOperations,us-gov-east-1a,my-s3-bucket-edb2a099,2101.408038885896,1,2101.408038885896,USD,0.023557332575268226,49.50356804837724,0.023557332575268226,49.50356804837724,S3 StorageOperations in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,49.50356804837724,0.023557332575268226,OnDemand,Standard
8a1b4d9a-bce0-4be4-8464-2980d134f6d7,2025-03-20T07:00:00/2025-03-20T10:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T07:00:00Z,2025-03-20T10:00:00Z,S3,DataTransfer-In,DataTransfer,us-gov-east-1a,my-s3-bucket-303ab986,739.7831594166637,1,739.7831594166637,USD,0.022305440640836772,16.50118934945908,0.022305440640836772,16.50118934945908,S3 DataTransfer in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,16.50118934945908,0.022305440640836772,OnDemand,Standard
acfe090e-b23a-4bd6-bd41-56c087677f65,2025-03-20T09:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T09:00:00Z,2025-03-20T19:00:00Z,S3,Requests-PUT,TieringOperations,us-gov-east-1a,my-s3-bucket-303ab986,474.1965814700727,1,474.1965814700727,USD,0.0231988026264033,11.00079289963939,0.0231988026264033,11.00079289963939,S3 TieringOperations in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,11.00079289963939,0.0231988026264033,OnDemand,Standard
ca0da76b-8343-46ee-b4bd-1483d2965fa0,2025-03-20T00:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T00:00:00Z,2025-03-20T22:00:00Z,S3,DataTransfer-In,StorageOperations,us-gov-east-1a,my-s3-bucket-303ab986,315.4190423774842,1,315.4190423774842,USD,0.023251170499452523,7.333861933092925,0.023251170499452523,7.333861933092925,S3 StorageOperations in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,7.333861933092925,0.023251170499452523,OnDemand,Standard
aa52f44d-c880-4468-9c50-8bc0fe37ec55,2025-03-20T09:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T09:00:00Z,2025-03-20T19:00:00Z,S3,Intelligent-Tiering-GB,StorageOperations,us-gov-east-1b,my-s3-bucket-35143a1b,684.9256365620028,1,684.9256365620028,USD,0.021415060384964955,14.667723866185849,0.021415060384964955,14.667723866185849,S3 StorageOperations in us-gov-east-1,,S3,s3,us-gov-east-1,GB-Month,14.667723866185849,0.021415060384964955,OnDemand,Standard
2b86b7c3-2258-4f7b-948f-1d9d84e94300,2025-03-20T02:00:00/2025-03-20T11:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,SavingsPlanCoveredUsage,2025-03-20T02:00:00Z,2025-03-20T11:00:00Z,MediaConvert,MediaConvert-HD,Packaging,us-gov-east-1a,mediaconvert-resource-d8c238e0,1887.9423875711154,1,1887.9423875711154,USD,0.006923012627777141,13.070248989670558,0.006923012627777141,13.070248989670558,MediaConvert Packaging in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,13.070248989670558,0.006923012627777141,OnDemand,Standard
77c1f405-4b4a-4d5b-9e59-0785da640695,2025-03-20T06:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T06:00:00Z,2025-03-20T17:00:00Z,MediaConvert,MediaConvert-UHD,Packaging,us-gov-east-1a,mediaconvert-resource-d8c238e0,2943.015753359321,1,2943.015753359321,USD,0.007401845637846967,21.783748316117595,0.007401845637846967,21.783748316117595,MediaConvert Packaging in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,21.783748316117595,0.007401845637846967,OnDemand,Standard
d98928c9-8a9f-4264-aa29-fb4e7a87c5b6,2025-03-20T00:00:00/2025-03-20T09:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T00:00:00Z,2025-03-20T09:00:00Z,MediaConvert,MediaConvert-HD,Packaging,us-gov-east-1a,mediaconvert-resource-d8c238e0,1907.1206557083663,1,1907.1206557083663,USD,0.007614882065244899,14.52249887741173,0.007614882065244899,14.52249887741173,MediaConvert Packaging in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,14.52249887741173,0.007614882065244899,OnDemand,Standard
655b9113-54c9-4f39-a7a5-41307b9e3799,2025-03-20T01:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T01:00:00Z,2025-03-20T23:00:00Z,MediaConvert,MediaConvert-HD,Packaging,us-gov-east-1c,mediaconvert-resource-4371384d,2118.5385996530154,1,2118.5385996530154,USD,0.006854960716689466,14.522498877411731,0.006854960716689466,14.522498877411731,MediaConvert Packaging in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,14.522498877411731,0.006854960716689466,OnDemand,Standard
9be1c756-1e62-4525-9b1d-bb14ca4c0ec0,2025-03-20T08:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Tax,2025-03-20T08:00:00Z,2025-03-20T18:00:00Z,MediaConvert,MediaConvert-UHD,AudioConversion,us-gov-east-1b,mediaconvert-resource-4371384d,1.0,1,1.0,USD,0.7261249438705866,0.7261249438705866,0.7261249438705866,0.7261249438705866,MediaConvert AudioConversion in us-gov-east-1,Tax,MediaConvert,mediaconvert,us-gov-east-1,Minutes,0.7261249438705866,0.7261249438705866,OnDemand,Standard
a448aa58-598b-402d-8b02-821222085779,2025-03-20T06:00:00/2025-03-20T11:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T06:00:00Z,2025-03-20T11:00:00Z,MediaConvert,MediaConvert-UHD,AudioConversion,us-gov-east-1b,mediaconvert-resource-6d04ebc5,639.299687872768,1,639.299687872768,USD,0.007193482803788921,4.598791311180381,0.007193482803788921,4.598791311180381,MediaConvert AudioConversion in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,4.598791311180381,0.007193482803788921,OnDemand,Standard
8e1e6a6e-4aee-4c3f-af56-500b67633020,2025-03-20T02:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T02:00:00Z,2025-03-20T22:00:00Z,MediaConvert,MediaConvert-UHD,AudioConversion,us-gov-east-1a,mediaconvert-resource-6d04ebc5,378.3047959273469,1,378.3047959273469,USD,0.008104208318598875,3.065860874120254,0.008104208318598875,3.065860874120254,MediaConvert AudioConversion in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,3.065860874120254,0.008104208318598875,OnDemand,Standard
7a4f5f9f-8118-4dff-8ee4-07dae39dea5a,2025-03-20T04:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T04:00:00Z,2025-03-20T23:00:00Z,MediaConvert,MediaConvert-HD,Packaging,us-gov-east-1b,mediaconvert-resource-6d04ebc5,289.2891686166702,1,289.2891686166702,USD,0.007065274027323963,2.0439072494135027,0.007065274027323963,2.0439072494135027,MediaConvert Packaging in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,2.0439072494135027,0.007065274027323963,OnDemand,Standard
7e136b81-675a-4904-9abd-b31f43bdfb80,2025-03-20T02:00:00/2025-03-20T08:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T02:00:00Z,2025-03-20T08:00:00Z,MediaConvert,MediaConvert-UHD,AudioConversion,us-gov-east-1c,mediaconvert-resource-d8c238e0,2469.003077085765,1,2469.003077085765,USD,0.007940603098659002,19.605373484505837,0.007940603098659002,19.605373484505837,MediaConvert AudioConversion in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,19.605373484505837,0.007940603098659002,OnDemand,Standard
938d7de7-30a6-4f3f-8fae-d8e430819113,2025-03-20T09:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T09:00:00Z,2025-03-20T17:00:00Z,MediaConvert,MediaConvert-SD,VideoConversion,us-gov-east-1a,mediaconvert-resource-d8c238e0,1351.5760193046303,1,1351.5760193046303,USD,0.007252782383114702,9.802686742252918,0.007252782383114702,9.802686742252918,MediaConvert VideoConversion in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,9.802686742252918,0.007252782383114702,OnDemand,Standard
3610ea7a-e8e0-473a-9975-41dfdfa11eef,2025-03-20T00:00:00/2025-03-20T20:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T00:00:00Z,2025-03-20T20:00:00Z,MediaConvert,MediaConvert-HD,AudioConversion,us-gov-east-1c,mediaconvert-resource-4371384d,1191.685035654407,1,1191.685035654407,USD,0.008225904034172778,9.802686742252918,0.008225904034172778,9.802686742252918,MediaConvert AudioConversion in us-gov-east-1,,MediaConvert,mediaconvert,us-gov-east-1,Minutes,9.802686742252918,0.008225904034172778,OnDemand,Standard
619a9e10-8feb-424d-9e0e-a4357917cece,2025-03-20T01:00:00/2025-03-20T21:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T01:00:00Z,2025-03-20T21:00:00Z,MediaLive,MediaLive-ChannelHours-SD,InputProcessing,us-gov-east-1b,medialive-resource-d213a31a,17142.18978279722,1,17142.18978279722,USD,0.2945005122581527,5048.383672260253,0.2945005122581527,5048.383672260253,MediaLive InputProcessing in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,5048.383672260253,0.2945005122581527,OnDemand,Standard
1ee87c7e-8ea6-4e20-bc45-e0eb38b51c90,2025-03-20T10:00:00/2025-03-20T21:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T10:00:00Z,2025-03-20T21:00:00Z,MediaLive,MediaLive-ChannelHours-HD,OutputProcessing,us-gov-east-1c,medialive-resource-d213a31a,14859.670803377661,1,14859.670803377661,USD,0.2548029363702022,3786.2877541951893,0.2548029363702022,3786.2877541951893,MediaLive OutputProcessing in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,3786.2877541951893,0.2548029363702022,OnDemand,Standard
fd7f6fdc-a3d8-442e-83eb-dd29a2c95041,2025-03-20T17:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T17:00:00Z,2025-03-20T22:00:00Z,MediaLive,MediaLive-ChannelHours-HD,ChannelHours,us-gov-east-1c,medialive-resource-d213a31a,10161.244012885098,1,10161.244012885098,USD,0.27946536979580977,2839.715815646392,0.27946536979580977,2839.715815646392,MediaLive ChannelHours in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,2839.715815646392,0.27946536979580977,OnDemand,Standard
378c31c8-35df-4283-95a7-b2dc92eabe34,2025-03-20T01:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T01:00:00Z,2025-03-20T22:00:00Z,MediaLive,MediaLive-ChannelHours-HD,ChannelHours,us-gov-east-1a,medialive-resource-d213a31a,8362.11491869642,1,8362.11491869642,USD,0.254694761127106,2129.786861734794,0.254694761127106,2129.786861734794,MediaLive ChannelHours in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,2129.786861734794,0.254694761127106,OnDemand,Standard
78cf0aa3-ca38-47df-88ed-422b1734a381,2025-03-20T05:00:00/2025-03-20T20:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T05:00:00Z,2025-03-20T20:00:00Z,MediaLive,MediaLive-ChannelHours-HD,InputProcessing,us-gov-east-1b,medialive-resource-fcb0de6d,23526.02979645966,1,23526.02979645966,USD,0.27158686104214197,6389.360585204381,0.27158686104214197,6389.360585204381,MediaLive InputProcessing in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,6389.360585204381,0.27158686104214197,OnDemand,Standard
3964652b-53c9-4e7e-830e-8dcf4208794e,2025-03-20T17:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T17:00:00Z,2025-03-20T18:00:00Z,MediaLive,MediaLive-ChannelHours-HD,ChannelHours,us-gov-east-1a,medialive-resource-5769efd9,8.820521380996201e-13,1,8.820521380996201e-13,USD,0.25777804465517,2.2737367544323206e-13,0.25777804465517,2.2737367544323206e-13,MediaLive ChannelHours in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,2.2737367544323206e-13,0.25777804465517,OnDemand,Standard
2a7e001f-9656-4ecd-afa6-2ca44cb7fb6b,2025-03-20T00:00:00/2025-03-20T21:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T00:00:00Z,2025-03-20T21:00:00Z,MediaLive,MediaLive-ChannelHours-SD,ChannelHours,us-gov-east-1a,medialive-resource-5769efd9,5.739398571149704e-13,1,5.739398571149704e-13,USD,0.29712217137110897,1.7053025658242402e-13,0.29712217137110897,1.7053025658242402e-13,MediaLive ChannelHours in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,1.7053025658242402e-13,0.29712217137110897,OnDemand,Standard
e226c0f5-d473-495c-a57a-8121e3ebd82e,2025-03-20T04:00:00/2025-03-20T12:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Tax,2025-03-20T04:00:00Z,2025-03-20T12:00:00Z,MediaLive,MediaLive-ChannelHours-UHD,InputProcessing,us-gov-east-1a,medialive-resource-5769efd9,1.0,1,1.0,USD,1.2789769243681804e-14,1.2789769243681804e-14,1.2789769243681804e-14,1.2789769243681804e-14,MediaLive InputProcessing in us-gov-east-1,Tax,MediaLive,medialive,us-gov-east-1,Hours,1.2789769243681804e-14,1.2789769243681804e-14,OnDemand,Standard
f8478876-412f-4aaf-9a13-423fc563ce31,2025-03-20T00:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T00:00:00Z,2025-03-20T23:00:00Z,MediaLive,MediaLive-ChannelHours-SD,InputProcessing,us-gov-east-1c,medialive-resource-5769efd9,4.697999046061487e-13,1,4.697999046061487e-13,USD,0.2654326850713999,1.247002501258976e-13,0.2654326850713999,1.247002501258976e-13,MediaLive InputProcessing in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,1.247002501258976e-13,0.2654326850713999,OnDemand,Standard
ec81b973-da9a-4f18-a38c-e330ec1a3bdc,2025-03-20T01:00:00/2025-03-20T11:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,333300000005,Usage,2025-03-20T01:00:00Z,2025-03-20T11:00:00Z,MediaLive,MediaLive-ChannelHours-SD,OutputProcessing,us-gov-east-1b,medialive-resource-d213a31a,38480.959021294846,1,38480.959021294846,USD,0.2623834644800066,10096.767344520506,0.2623834644800066,10096.767344520506,MediaLive OutputProcessing in us-gov-east-1,,MediaLive,medialive,us-gov-east-1,Hours,10096.767344520506,0.2623834644800066,OnDemand,Standard
ca356043-c758-458c-b85a-f512629e68f5,2025-03-20T11:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Credit,2025-03-20T11:00:00Z,2025-03-20T23:00:00Z,CloudFront,Requests-HTTP,Invalidation,us-gov-east-1b,distribution-e9e846a3,1198.8385977794114,1,1198.8385977794114,USD,0.08585660403686354,102.92821079365565,0.08585660403686354,102.92821079365565,CloudFront Invalidation in us-gov-east-1,,CloudFront,cloudfront,us-gov-east-1,GB,102.92821079365565,0.08585660403686354,OnDemand,Standard
33ce75d1-58a5-44dc-99a8-9b6019410606,2025-03-20T10:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000005,Usage,2025-03-20T10:00:00Z,2025-03-20T17:00:00Z,CloudFront,CloudFront:OriginShield-GB,ContentDelivery,us-gov-east-1c,distribution-e9e846a3,2293.0837905665835,1,2293.0837905665835,USD,0.0785511500407892,180.12436888889735,0.0785511500407892,180.12436888889735,CloudFront ContentDelivery in us-gov-east-1,,CloudFront,cloudfront,us-gov-east-1,GB,180.12436888889735,0.0785511500407892,OnDemand,Standard
