identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,product/ProductName,product/servicecode,product/region,pricing/unit,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/offeringClass
c3553ff0-3642-4bbf-8253-201ee3c113f7,2025-03-20T06:00:00/2025-03-20T16:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,SavingsPlanCoveredUsage,2025-03-20T06:00:00Z,2025-03-20T16:00:00Z,AppSync,GraphQLQueriesAndDataModifications,RealtimeDataOperations,us-gov-west-1a,appsync-resource-a509521a,50.58403250661075,1,50.58403250661075,USD,4.228103485435297,213.87452414857327,4.228103485435297,213.87452414857327,AppSync RealtimeDataOperations in us-gov-west-1,,AppSync,appsync,us-gov-west-1,Million Operations,213.87452414857327,4.228103485435297,OnDemand,Standard
eb775f6c-73ba-4a32-bcf0-de61c018340f,2025-03-20T00:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T00:00:00Z,2025-03-20T18:00:00Z,AppSync,GraphQLQueriesAndDataModifications,RealtimeDataOperations,us-gov-west-1a,appsync-resource-e75c2ef2,58.64739170032007,1,58.64739170032007,USD,3.6467866336058394,213.87452414857327,3.6467866336058394,213.87452414857327,AppSync RealtimeDataOperations in us-gov-west-1,,AppSync,appsync,us-gov-west-1,Million Operations,213.87452414857327,3.6467866336058394,OnDemand,Standard
ed4e6ae6-f9e4-4c85-8d26-d9fdda452845,2025-03-20T01:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T01:00:00Z,2025-03-20T18:00:00Z,AppSync,GraphQLQueriesAndDataModifications,GraphQLOperations,us-gov-west-1a,appsync-resource-e75c2ef2,35.62544479289466,1,35.62544479289466,USD,4.002280306335611,142.58301609904885,4.002280306335611,142.58301609904885,AppSync GraphQLOperations in us-gov-west-1,,AppSync,appsync,us-gov-west-1,Million Operations,142.58301609904885,4.002280306335611,OnDemand,Standard
7f0b1cbc-a3eb-4fb0-a6bb-7cff1d0e74a0,2025-03-20T12:00:00/2025-03-20T20:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T12:00:00Z,2025-03-20T20:00:00Z,AppSync,GraphQLQueriesAndDataModifications,GraphQLOperations,us-gov-west-1c,appsync-resource-e75c2ef2,26.011426900608868,1,26.011426900608868,USD,3.654368690700606,95.05534406603255,3.654368690700606,95.05534406603255,AppSync GraphQLOperations in us-gov-west-1,,AppSync,appsync,us-gov-west-1,Million Operations,95.05534406603255,3.654368690700606,OnDemand,Standard
baf24f22-77ff-4253-8397-90938c99ad75,2025-03-20T04:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T04:00:00Z,2025-03-20T23:00:00Z,AppSync,RealtimeUpdates,RealtimeDataOperations,us-gov-west-1a,appsync-resource-69542552,48.308090045696964,1,48.308090045696964,USD,3.935379932268698,190.1106881320651,3.935379932268698,190.1106881320651,AppSync RealtimeDataOperations in us-gov-west-1,,AppSync,appsync,us-gov-west-1,Million Operations,190.1106881320651,3.935379932268698,OnDemand,Standard
dcb37294-798d-497e-b86b-11cb29aab026,2025-03-20T11:00:00/2025-03-20T15:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T11:00:00Z,2025-03-20T15:00:00Z,APIGateway,APICalls,DataTransfer,us-gov-west-1a,apigateway-resource-d9ce61d5,588.1557387636939,1,588.1557387636939,USD,3.324670817456047,1955.4242207869554,3.324670817456047,1955.4242207869554,APIGateway DataTransfer in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,1955.4242207869554,3.324670817456047,OnDemand,Standard
e407fd18-c1c3-49d5-8293-e10a78ffabc2,2025-03-20T13:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,DiscountedUsage,2025-03-20T13:00:00Z,2025-03-20T19:00:00Z,APIGateway,APICalls,APIOperations,us-gov-west-1c,apigateway-resource-d9ce61d5,170.0364057253267,1,170.0364057253267,USD,3.8333442230516743,651.8080735956516,3.8333442230516743,651.8080735956516,APIGateway APIOperations in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,651.8080735956516,3.8333442230516743,OnDemand,Standard
8da7346f-ae3a-4e31-bc53-e15d1be27b4e,2025-03-20T03:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,SavingsPlanCoveredUsage,2025-03-20T03:00:00Z,2025-03-20T17:00:00Z,APIGateway,APICalls,DataTransfer,us-gov-west-1c,apigateway-resource-d9ce61d5,146.8961032937809,1,146.8961032937809,USD,3.697670547303342,543.1733946630432,3.697670547303342,543.1733946630432,APIGateway DataTransfer in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,543.1733946630432,3.697670547303342,OnDemand,Standard
864677ff-597d-454a-be4a-d55580556de2,2025-03-20T03:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T03:00:00Z,2025-03-20T19:00:00Z,APIGateway,APIGatewayDataTransfer-Out,APIOperations,us-gov-west-1b,apigateway-resource-d3b98516,854.8238320796072,1,854.8238320796072,USD,3.1771072253660506,2715.8669733152155,3.1771072253660506,2715.8669733152155,APIGateway APIOperations in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,2715.8669733152155,3.1771072253660506,OnDemand,Standard
37737fc7-9ede-483f-8d5a-764670f1a299,2025-03-20T05:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T05:00:00Z,2025-03-20T18:00:00Z,APIGateway,APICalls,DataTransfer,us-gov-west-1b,apigateway-resource-d9ce61d5,135.3413376241498,1,135.3413376241498,USD,3.6120232279240403,488.85605519673885,3.6120232279240403,488.85605519673885,APIGateway DataTransfer in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,488.85605519673885,3.6120232279240403,OnDemand,Standard
1aa0d2a8-a541-4ead-8926-00c8a36d0811,2025-03-20T01:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T01:00:00Z,2025-03-20T23:00:00Z,APIGateway,APICalls,APIOperations,us-gov-west-1b,apigateway-resource-d9ce61d5,69.70545393736595,1,69.70545393736595,USD,3.5065839728696266,244.42802759836943,3.5065839728696266,244.42802759836943,APIGateway APIOperations in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,244.42802759836943,3.5065839728696266,OnDemand,Standard
a62e46d9-cd7a-4be9-8267-9d3c3fa07d35,2025-03-20T03:00:00/2025-03-20T05:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T03:00:00Z,2025-03-20T05:00:00Z,APIGateway,APIGatewayDataTransfer-Out,DataTransfer,us-gov-west-1c,apigateway-resource-d3b98516,31.83912429802842,1,31.83912429802842,USD,3.8384854010181617,122.21401379918471,3.8384854010181617,122.21401379918471,APIGateway DataTransfer in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,122.21401379918471,3.8384854010181617,OnDemand,Standard
9834286e-dbba-4b84-8bec-4753109d4c0d,2025-03-20T00:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T00:00:00Z,2025-03-20T17:00:00Z,APIGateway,APICalls,DataTransfer,us-gov-west-1b,apigateway-resource-d3b98516,17.6841083179178,1,17.6841083179178,USD,3.455475718709426,61.10700689959235,3.455475718709426,61.10700689959235,APIGateway DataTransfer in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,61.10700689959235,3.455475718709426,OnDemand,Standard
0cc9cf72-f078-4d5e-af21-2dfd1deaeb0f,2025-03-20T05:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T05:00:00Z,2025-03-20T23:00:00Z,APIGateway,APIGatewayDataTransfer-Out,APIOperations,us-gov-west-1b,apigateway-resource-12f1354a,19.39176161738455,1,19.39176161738455,USD,3.1511838947530406,61.10700689959236,3.1511838947530406,61.10700689959236,APIGateway APIOperations in us-gov-west-1,,APIGateway,apigateway,us-gov-west-1,Requests,61.10700689959236,3.1511838947530406,OnDemand,Standard
ca05349a-873a-41eb-9aaf-2b50751e84c1,2025-03-20T06:00:00/2025-03-20T21:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T06:00:00Z,2025-03-20T21:00:00Z,EC2,DataTransfer-Out,RunInstances,us-gov-west-1b,i-34ae2cec,101396.35558344239,1,101396.35558344239,USD,0.04830881391038084,4898.3376730713235,0.04830881391038084,4898.3376730713235,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,4898.3376730713235,0.04830881391038084,OnDemand,Standard
8d7f39dc-e6e4-429d-9e89-b42d44112604,2025-03-20T07:00:00/2025-03-20T20:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,DiscountedUsage,2025-03-20T07:00:00Z,2025-03-20T20:00:00Z,EC2,DataTransfer-In,RunInstances,us-gov-west-1b,i-34ae2cec,7752.112324420702,1,7752.112324420702,USD,0.052655945761180704,408.19480608927694,0.052655945761180704,408.19480608927694,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,408.19480608927694,0.052655945761180704,OnDemand,Standard
a11ed08f-5721-4dc4-863e-ca259931cac8,2025-03-20T08:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,DiscountedUsage,2025-03-20T08:00:00Z,2025-03-20T22:00:00Z,EC2,EBS:VolumeUsage.gp2,RunInstances,us-gov-west-1a,i-21a6058c,935.6377104740624,1,935.6377104740624,USD,0.05453430338470107,51.02435076115962,0.05453430338470107,51.02435076115962,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,51.02435076115962,0.05453430338470107,OnDemand,Standard
268fea3a-a0f3-4616-b48f-98d6b90c3fdc,2025-03-20T05:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T05:00:00Z,2025-03-20T18:00:00Z,EC2,DataTransfer-Out,EC2-DataTransfer,us-gov-west-1b,i-21a6058c,1790.995300968218,1,1790.995300968218,USD,0.04985641993798501,89.29261383202933,0.04985641993798501,89.29261383202933,EC2 EC2-DataTransfer in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,89.29261383202933,0.04985641993798501,OnDemand,Standard
92cab46e-10f3-45c4-92b4-bc395f06a9c8,2025-03-20T00:00:00/2025-03-20T18:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,SavingsPlanCoveredUsage,2025-03-20T00:00:00Z,2025-03-20T18:00:00Z,EC2,BoxUsage,EC2-DataTransfer,us-gov-west-1a,i-21a6058c,610.95473049646,1,610.95473049646,USD,0.054807219775189236,33.484730187010996,0.054807219775189236,33.484730187010996,EC2 EC2-DataTransfer in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,33.484730187010996,0.054807219775189236,OnDemand,Standard
45465783-75e1-45ba-a763-1104f58dc2b0,2025-03-20T02:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T02:00:00Z,2025-03-20T17:00:00Z,EC2,DataTransfer-In,RunInstances,us-gov-west-1b,i-21a6058c,1264.0654983931393,1,1264.0654983931393,USD,0.04635699487230565,58.59827782726924,0.04635699487230565,58.59827782726924,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,58.59827782726924,0.04635699487230565,OnDemand,Standard
05bb6dfd-f391-4d48-a36d-b9f52f9d4fdf,2025-03-20T04:00:00/2025-03-20T17:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T04:00:00Z,2025-03-20T17:00:00Z,EC2,DataTransfer-In,EC2-DataTransfer,us-gov-west-1a,i-8f452281,1214.0076604065077,1,1214.0076604065077,USD,0.04826845804881309,58.59827782726925,0.04826845804881309,58.59827782726925,EC2 EC2-DataTransfer in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,58.59827782726925,0.04826845804881309,OnDemand,Standard
39675293-8a20-4ced-a763-8fc4bfeb1aee,2025-03-20T11:00:00/2025-03-20T13:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T11:00:00Z,2025-03-20T13:00:00Z,EC2,BoxUsage,RunInstances,us-gov-west-1c,i-8f452281,744.2434366545257,1,744.2434366545257,USD,0.05249024261082851,39.06551855151284,0.05249024261082851,39.06551855151284,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,39.06551855151284,0.05249024261082851,OnDemand,Standard
e3e645e9-9093-4627-9f02-8ed460845840,2025-03-20T06:00:00/2025-03-20T14:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,888800000002,Usage,2025-03-20T06:00:00Z,2025-03-20T14:00:00Z,EC2,DataTransfer-Out,RunInstances,us-gov-west-1a,i-8f452281,574.784961493863,1,574.784961493863,USD,0.045310299988807125,26.04367903434188,0.045310299988807125,26.04367903434188,EC2 RunInstances in us-gov-west-1,,EC2,ec2,us-gov-west-1,Hrs,26.04367903434188,0.045310299988807125,OnDemand,Standard
0c22cc33-ea4b-4193-acd2-57439f3de4a3,2025-03-20T04:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T04:00:00Z,2025-03-20T23:00:00Z,DynamoDB,Storage-GB,GlobalTableOperations,us-gov-west-1a,dynamodb-table-b043549d,39271.70257681002,1,39271.70257681002,USD,0.00012460496468031773,4.893449112519355,0.00012460496468031773,4.893449112519355,DynamoDB GlobalTableOperations in us-gov-west-1,,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,4.893449112519355,0.00012460496468031773,OnDemand,Standard
b93a3ec6-36b8-48d1-849b-1c5a603d7fb4,2025-03-20T02:00:00/2025-03-20T14:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Tax,2025-03-20T02:00:00Z,2025-03-20T14:00:00Z,DynamoDB,WriteRequestUnits,StorageUsage,us-gov-west-1c,dynamodb-table-b043549d,1.0,1,1.0,USD,0.24467245562596776,0.24467245562596776,0.24467245562596776,0.24467245562596776,DynamoDB StorageUsage in us-gov-west-1,Tax,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,0.24467245562596776,0.24467245562596776,OnDemand,Standard
14bd78e3-3be6-432d-98b1-4419a4a1c4b6,2025-03-20T02:00:00/2025-03-20T20:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T02:00:00Z,2025-03-20T20:00:00Z,DynamoDB,ReadRequestUnits,GlobalTableOperations,us-gov-west-1c,dynamodb-table-baf6aba0,16984.01973368629,1,16984.01973368629,USD,0.00013685737327756846,2.3243883284466937,0.00013685737327756846,2.3243883284466937,DynamoDB GlobalTableOperations in us-gov-west-1,,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,2.3243883284466937,0.00013685737327756846,OnDemand,Standard
42fec648-f2dd-475e-95a3-5adccaa78c0f,2025-03-20T18:00:00/2025-03-20T19:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,DiscountedUsage,2025-03-20T18:00:00Z,2025-03-20T19:00:00Z,DynamoDB,DynamoDB:GlobalTableWriteRequestUnits,StorageUsage,us-gov-west-1b,dynamodb-table-baf6aba0,4657.272738359918,1,4657.272738359918,USD,0.0001247719673630945,0.5810970821116733,0.0001247719673630945,0.5810970821116733,DynamoDB StorageUsage in us-gov-west-1,,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,0.5810970821116733,0.0001247719673630945,OnDemand,Standard
882c86a9-183f-4f7e-a7b8-3e573a2796c0,2025-03-20T13:00:00/2025-03-20T22:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T13:00:00Z,2025-03-20T22:00:00Z,DynamoDB,WriteRequestUnits,StorageUsage,us-gov-west-1a,dynamodb-table-2da0d127,3189.629490598446,1,3189.629490598446,USD,0.00013663744107845737,0.43582281158375513,0.00013663744107845737,0.43582281158375513,DynamoDB StorageUsage in us-gov-west-1,,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,0.43582281158375513,0.00013663744107845737,OnDemand,Standard
549a6860-1b45-41e5-8622-b901b957ef50,2025-03-20T02:00:00/2025-03-20T23:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Usage,2025-03-20T02:00:00Z,2025-03-20T23:00:00Z,DynamoDB,ReadRequestUnits,DataOperations,us-gov-west-1a,dynamodb-table-2da0d127,2858.427955784171,1,2858.427955784171,USD,0.000114352054256391,0.3268671086878163,0.000114352054256391,0.3268671086878163,DynamoDB DataOperations in us-gov-west-1,,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,0.3268671086878163,0.000114352054256391,OnDemand,Standard
d396754a-b990-4002-80b7-8e6f02b1e82d,2025-03-20T07:00:00/2025-03-20T10:00:00,I-20250301,AWS,Anniversary,111111111111,2025-03-01T00:00:00Z,2025-03-31T23:59:59Z,444400000002,Tax,2025-03-20T07:00:00Z,2025-03-20T10:00:00Z,DynamoDB,DynamoDB:GlobalTableReadRequestUnits,DataOperations,us-gov-west-1b,dynamodb-table-2da0d127,1.0,1,1.0,USD,0.024515033151586225,0.024515033151586225,0.024515033151586225,0.024515033151586225,DynamoDB DataOperations in us-gov-west-1,Tax,DynamoDB,dynamodb,us-gov-west-1,RequestUnits,0.024515033151586225,0.024515033151586225,OnDemand,Standard
