BillingAccountId,BillingAccountName,BillingPeriodStartDate,BillingPeriodEndDate,BillingProfileId,BillingProfileName,AccountOwnerId,AccountName,SubscriptionId,SubscriptionName,Date,Product,PartNumber,MeterId,ServiceFamily,MeterCategory,MeterSubCategory,MeterName,MeterRegion,UnitOfMeasure,Quantity,EffectivePrice,Cost,CostInBillingCurrency,CostCenter,ResourceLocation,ConsumedService,ResourceId,ResourceName,ServiceName,ServiceTier,ResourceGroupName,ResourceType,PublisherType,PublisherName,ReservationId,ReservationName,ProductOrderId,ProductOrderName,OfferId,BenefitId,BenefitName,Term,CostAllocationRuleName,Tags,AdditionalInfo,ServiceInfo1,ServiceInfo2,PricingModel,ChargeType,Frequency,PricingCurrency
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,1428.5650167075462,0.047915960217097014,68.45106450809531,68.45106450809531,Media-7268,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,clo-test-test-v-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-7268"", ""use-case"": ""Enterprise Applications"", ""requestor"": ""john.doe@example.com"", ""compliance-hipaa"": ""not-required"", ""security-level"": ""critical"", ""iac"": ""true"", ""managed-by"": ""manual"", ""allow-spot"": ""true"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_NC12s_v3"", ""image"": ""ubuntu-20.04"", ""auto-shutdown"": ""weekends"", ""service-tier"": ""virtualmachines-premium"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-test-test-v-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,426.30729063090075,0.05352247546348801,22.817021502698438,22.817021502698438,Media-8487,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,clo-batch-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-8487"", ""use-case"": ""Enterprise Applications"", ""department"": ""operations"", ""compliance-pci"": ""in-scope"", ""security-level"": ""high"", ""iac"": ""true"", ""auto-scaling"": ""disabled"", ""scheduled-downtime"": ""custom"", ""image"": ""centos-7"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_B8ms"", ""auto-shutdown"": ""false"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-batch-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-9-3D02,A5C7-B8E9-3D02,Compute,VirtualMachines,Standard,Virtual Machines IP Addresses in westus,westus,Hour,309.28103409166255,0.049182930706179004,15.211347668465626,15.211347668465626,Media-8487,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,clo-batch-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,AHB-56a2f8fd,Azure Hybrid Benefit,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-8487"", ""use-case"": ""Enterprise Applications"", ""department"": ""operations"", ""compliance-pci"": ""in-scope"", ""security-level"": ""high"", ""iac"": ""true"", ""auto-scaling"": ""disabled"", ""scheduled-downtime"": ""custom"", ""image"": ""centos-7"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_B8ms"", ""auto-shutdown"": ""false"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines IP Addresses"", ""resourceDetails"": {""resourceName"": ""clo-batch-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines IP Addresses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines IP Addresses,Virtual Machines IP Addresses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,211.90230771796007,0.047856479501588,10.14089844564375,10.14089844564375,Media-8487,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,clo-batch-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,RI-5dc6d3e3,Reserved Instance: 3 year,RI-Order-ab8afa,Three Year Reserved Instance Purchase,MS-AZR-0017P,RI-5dc6d3e3,Reserved Instance: 3 year,P3Y,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-8487"", ""use-case"": ""Enterprise Applications"", ""department"": ""operations"", ""compliance-pci"": ""in-scope"", ""security-level"": ""high"", ""iac"": ""true"", ""auto-scaling"": ""disabled"", ""scheduled-downtime"": ""custom"", ""image"": ""centos-7"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_B8ms"", ""auto-shutdown"": ""false"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-batch-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,reservation,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-2-6157,F3DB-E132-6157,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,187.23865401024062,0.054160282764525294,10.14089844564375,10.14089844564375,Media-4179,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,clo-api-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,AHB-f911bae4,Azure Hybrid Benefit,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-4179"", ""use-case"": ""Enterprise Applications"", ""backup-frequency"": ""hourly"", ""compliance-pci"": ""in-scope"", ""compliance-hipaa"": ""required"", ""compliance-sox"": ""in-scope"", ""iac"": ""true"", ""created-by"": ""arm-template"", ""budget-alert"": ""low"", ""optimization-priority"": ""balanced"", ""image"": ""debian-10"", ""patch-group"": ""standard"", ""service-tier"": ""virtualmachines-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-api-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines Compute Hours in westus,westus,Hour,97.16619249563695,0.05218326552262046,5.070449222821875,5.070449222821875,Media-4179,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,clo-api-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-4179"", ""use-case"": ""Enterprise Applications"", ""backup-frequency"": ""hourly"", ""compliance-pci"": ""in-scope"", ""compliance-hipaa"": ""required"", ""compliance-sox"": ""in-scope"", ""iac"": ""true"", ""created-by"": ""arm-template"", ""budget-alert"": ""low"", ""optimization-priority"": ""balanced"", ""image"": ""debian-10"", ""patch-group"": ""standard"", ""service-tier"": ""virtualmachines-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines Compute Hours"", ""resourceDetails"": {""resourceName"": ""clo-api-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines Compute Hours in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines Compute Hours,Virtual Machines Compute Hours in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,Media,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines IP Addresses in westus,westus,Hour,1280.9728080708926,0.05343678185579958,68.45106450809531,68.45106450809531,Media-7268,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,clo-test-test-v-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-7268"", ""use-case"": ""Enterprise Applications"", ""requestor"": ""john.doe@example.com"", ""compliance-hipaa"": ""not-required"", ""security-level"": ""critical"", ""iac"": ""true"", ""managed-by"": ""manual"", ""allow-spot"": ""true"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_NC12s_v3"", ""image"": ""ubuntu-20.04"", ""auto-shutdown"": ""weekends"", ""service-tier"": ""virtualmachines-premium"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines IP Addresses"", ""resourceDetails"": {""resourceName"": ""clo-test-test-v-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines IP Addresses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines IP Addresses,Virtual Machines IP Addresses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,Media,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-23,VirtualMachines,Part-2-6157,F3DB-E132-6157,Compute,VirtualMachines,Standard,Virtual Machines Compute Hours in westus,westus,Hour,659.4580963839613,0.05189947995440223,34.22553225404766,34.22553225404766,Media-7268,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,clo-test-test-v-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-7268"", ""use-case"": ""Enterprise Applications"", ""requestor"": ""john.doe@example.com"", ""compliance-hipaa"": ""not-required"", ""security-level"": ""critical"", ""iac"": ""true"", ""managed-by"": ""manual"", ""allow-spot"": ""true"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_NC12s_v3"", ""image"": ""ubuntu-20.04"", ""auto-shutdown"": ""weekends"", ""service-tier"": ""virtualmachines-premium"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines Compute Hours"", ""resourceDetails"": {""resourceName"": ""clo-test-test-v-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines Compute Hours in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines Compute Hours,Virtual Machines Compute Hours in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,Media,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines Compute Hours in westus,westus,Hour,363.1185477168845,0.04712721571128962,17.11276612702383,17.11276612702383,Media-8487,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,clo-batch-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,RI-797065d6,Reserved Instance: 1 year,RI-Order-b207d1,Annual Reserved Instance Purchase,MS-AZR-0017P,RI-797065d6,Reserved Instance: 1 year,P1Y,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-8487"", ""use-case"": ""Enterprise Applications"", ""department"": ""operations"", ""compliance-pci"": ""in-scope"", ""security-level"": ""high"", ""iac"": ""true"", ""auto-scaling"": ""disabled"", ""scheduled-downtime"": ""custom"", ""image"": ""centos-7"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_B8ms"", ""auto-shutdown"": ""false"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines Compute Hours"", ""resourceDetails"": {""resourceName"": ""clo-batch-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines Compute Hours in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines Compute Hours,Virtual Machines Compute Hours in westus,reservation,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,Media,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,165.56175332909223,0.051680915981266076,8.556383063511914,8.556383063511914,Media-8487,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,clo-batch-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-8487"", ""use-case"": ""Enterprise Applications"", ""department"": ""operations"", ""compliance-pci"": ""in-scope"", ""security-level"": ""high"", ""iac"": ""true"", ""auto-scaling"": ""disabled"", ""scheduled-downtime"": ""custom"", ""image"": ""centos-7"", ""patch-group"": ""critical"", ""vm-size"": ""Standard_B8ms"", ""auto-shutdown"": ""false"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-batch-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-33300005,Media,00000000-0000-0000-0000-000333300005,SoftwareSolutions Staging,2025-03-23,VirtualMachines,Part-E-1A91,D9CA-F45E-1A91,Compute,VirtualMachines,Standard,Virtual Machines OS Licenses in westus,westus,Hour,173.0383359086572,0.04944790423798704,8.556383063511914,8.556383063511914,Media-4179,westus,Microsoft.Compute,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,clo-api-test-b-gcfc,VirtualMachines,Standard,clo-rg,Microsoft.Compute/virtualMachines,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-VirtualMachines"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-4179"", ""use-case"": ""Enterprise Applications"", ""backup-frequency"": ""hourly"", ""compliance-pci"": ""in-scope"", ""compliance-hipaa"": ""required"", ""compliance-sox"": ""in-scope"", ""iac"": ""true"", ""created-by"": ""arm-template"", ""budget-alert"": ""low"", ""optimization-priority"": ""balanced"", ""image"": ""debian-10"", ""patch-group"": ""standard"", ""service-tier"": ""virtualmachines-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""VirtualMachines OS Licenses"", ""resourceDetails"": {""resourceName"": ""clo-api-test-b-gcfc"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Compute/virtualMachines""}, ""metricDetails"": {""meterName"": ""Virtual Machines OS Licenses in westus"", ""meterCategory"": ""VirtualMachines"", ""unit"": ""Hour""}}",VirtualMachines OS Licenses,Virtual Machines OS Licenses in westus,on_demand,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,BlobStorage,Part-9-D1E2,Z6A7-B8C9-D1E2,Storage,BlobStorage,Standard,Blob Storage Hot in westus,westus,GB-Month,146.5028335325601,0.01883856532450077,2.7599031997275953,2.7599031997275953,Media-9760,westus,Microsoft.Storage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,clologst0b5a5ir,BlobStorage,Standard,clologst0b5a5ir-rg,Microsoft.Storage/storageAccounts,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-BlobStorage"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-9760"", ""use-case"": ""Enterprise Applications"", ""data-classification"": ""public"", ""owner"": ""john.doe@example.com"", ""compliance-pci"": ""out-of-scope"", ""compliance-sox"": ""out-of-scope"", ""security-level"": ""critical"", ""compliance-hipaa"": ""required"", ""iac"": ""true"", ""deployment-group"": ""canary"", ""optimization-priority"": ""cost"", ""encryption"": ""customer-managed"", ""lifecycle-policy"": ""compliance-7-years"", ""service-tier"": ""blobstorage-premium"", ""team"": ""infrastructure"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""BlobStorage Hot"", ""resourceDetails"": {""resourceName"": ""clologst0b5a5ir"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Storage/storageAccounts""}, ""metricDetails"": {""meterName"": ""Blob Storage Hot in westus"", ""meterCategory"": ""BlobStorage"", ""unit"": ""GB-Month""}}",BlobStorage Hot,Blob Storage Hot in westus,usage,Usage,Recurring,USD
01A2B3-C4D5E6-F7G8H9,Billing Account 01A2B3-C,2025-03-01,2025-03-31,billing-profile-01A2B3-C,Enterprise Agreement,owner-44400005,Media,00000000-0000-0000-0000-000444400005,SoftwareSolutions Production,2025-03-23,BlobStorage,Part-3-X4Y5,T9U1-V2W3-X4Y5,Storage,BlobStorage,Standard,Blob Storage Hot in westus,westus,GB-Month,76.43076474682717,0.018054923360178506,1.3799515998637977,1.3799515998637977,Media-9760,westus,Microsoft.Storage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,clologst0b5a5ir,BlobStorage,Standard,clologst0b5a5ir-rg,Microsoft.Storage/storageAccounts,Microsoft,Microsoft,,,,,MS-AZR-0017P,,,,,"{""name"": ""CloudExpansionMediaServices-BlobStorage"", ""project"": ""CloudExpansionMediaServices"", ""business-unit"": ""Media"", ""environment"": ""production"", ""cost-center"": ""Media-9760"", ""use-case"": ""Enterprise Applications"", ""data-classification"": ""public"", ""owner"": ""john.doe@example.com"", ""compliance-pci"": ""out-of-scope"", ""compliance-sox"": ""out-of-scope"", ""security-level"": ""critical"", ""compliance-hipaa"": ""required"", ""iac"": ""true"", ""deployment-group"": ""canary"", ""optimization-priority"": ""cost"", ""encryption"": ""customer-managed"", ""lifecycle-policy"": ""compliance-7-years"", ""service-tier"": ""blobstorage-premium"", ""team"": ""infrastructure"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Media"", ""showback-category"": ""production""}","{""serviceInfo"": ""BlobStorage Hot"", ""resourceDetails"": {""resourceName"": ""clologst0b5a5ir"", ""region"": ""westus"", ""resourceType"": ""Microsoft.Storage/storageAccounts""}, ""metricDetails"": {""meterName"": ""Blob Storage Hot in westus"", ""meterCategory"": ""BlobStorage"", ""unit"": ""GB-Month""}}",BlobStorage Hot,Blob Storage Hot in westus,usage,Usage,Recurring,USD
